Date,Site,Process,Equipment_ID,Output_m3,Process_Cost_PHP,Labor_Cost_PHP,Fuel_Liters
2025-02-15,Zambales,Drilling,Zam-DR-1,668,17368,0,65
2025-02-15,Zambales,Blasting,BLAST,865,64875,0,35
2025-02-15,Zambales,Extraction,Zam-EX-E1,337,0,1400,72
2025-02-15,Zambales,Extraction,Zam-EX-E2,242,0,1400,71
2025-02-15,Zambales,Stockpiling,Zam-EX-S1,865,0,1400,99
2025-02-15,RIZAL,Loading,Riz-EX-L1,468,0,1400,68
2025-02-15,RIZAL,Loading,Riz-EX-L2,475,0,1400,113
2025-02-15,RIZAL,Drilling,Riz-DR-1,732,19032,0,54
2025-02-15,RIZAL,Blasting,BLAST,943,70725,0,42
2025-02-15,RIZAL,Extraction,Riz-EX-E1,259,0,1400,101
2025-02-15,RIZAL,Extraction,Riz-EX-E2,589,0,1400,123
2025-02-15,RIZAL,Stockpiling,Riz-EX-S1,943,0,1400,66
2025-02-15,Bulacan,Loading,Bul-EX-L1,495,0,1400,84
2025-02-15,Bulacan,Drilling,Bul-DR-1,404,10504,0,55
2025-02-15,Bulacan,Extraction,Bul-EX-E1,209,0,1400,74
2025-02-15,Bulacan,Stockpiling,Bul-EX-S1,495,0,1400,78
2025-02-15,Pampanga,Loading,Pam-EX-L1,441,0,1400,80
2025-02-15,Pampanga,Drilling,Pam-DR-1,513,13338,0,51
2025-02-15,Pampanga,Extraction,Pam-EX-E1,482,0,1400,70
2025-02-15,Pampanga,Stockpiling,Pam-EX-S1,441,0,1400,97
2025-02-15,Tarlac,Loading,Tar-EX-L1,316,0,1400,98
2025-02-15,Tarlac,Drilling,Tar-DR-1,732,19032,0,40
2025-02-15,Tarlac,Extraction,Tar-EX-E1,491,0,1400,101
2025-02-15,Tarlac,Stockpiling,Tar-EX-S1,316,0,1400,72
2025-02-16,zAMBALES,Loading,Zam-EX-L1,217,0,1400,96
2025-02-16,zAMBALES,Loading,Zam-EX-L2,296,0,1400,63
2025-02-16,zAMBALES,Drilling,Zam-DR-1,891,23166,0,65
2025-02-16,zAMBALES,Blasting,BLAST,513,38475,0,32
2025-02-16,zAMBALES,Extraction,Zam-EX-E1,545,0,1400,111
2025-02-16,zAMBALES,Extraction,Zam-EX-E2,390,0,1400,125
2025-02-16,zAMBALES,Stockpiling,Zam-EX-S1,513,0,1400,82
2025-02-16,rIZAL,Loading,Riz-EX-L1,503,0,1400,102
2025-02-16,rIZAL,Loading,Riz-EX-L2,360,0,1400,114
2025-02-16,rIZAL,Drilling,Riz-DR-1,489,12714,0,48
2025-02-16,rIZAL,Extraction,Riz-EX-E1,264,0,1400,134
2025-02-16,rIZAL,Extraction,Riz-EX-E2,570,0,1400,109
2025-02-16,rIZAL,Stockpiling,Riz-EX-S1,863,0,1400,89
2025-02-16,bULACAN,Loading,Bul-EX-L1,272,0,1400,97
2025-02-16,bULACAN,Drilling,Bul-DR-1,812,21112,0,38
2025-02-16,bULACAN,Extraction,Bul-EX-E1,467,0,1400,134
2025-02-16,bULACAN,Stockpiling,Bul-EX-S1,272,0,1400,59
2025-02-16,PAMPANGA,Loading,Pam-EX-L1,561,0,1400,61
2025-02-16,PAMPANGA,Drilling,Pam-DR-1,490,12740,0,69
2025-02-16,PAMPANGA,Extraction,Pam-EX-E1,362,0,1400,93
2025-02-16,PAMPANGA,Stockpiling,Pam-EX-S1,561,0,1400,59
2025-02-16,tarlac,Loading,Tar-EX-L1,219,0,1400,70
2025-02-16,tarlac,Drilling,Tar-DR-1,840,21840,0,55
2025-02-16,tarlac,Blasting,BLAST,219,16425,0,32
2025-02-16,tarlac,Extraction,Tar-EX-E1,241,0,1400,86
2025-02-16,tarlac,Stockpiling,Tar-EX-S1,219,0,1400,92
2025-02-17,ZAMBALES,Loading,Zam-EX-L1,264,0,1400,91
2025-02-17,ZAMBALES,Loading,Zam-EX-L2,506,0,1400,90
2025-02-17,ZAMBALES,Drilling,Zam-DR-1,673,17498,0,51
2025-02-17,ZAMBALES,Extraction,Zam-EX-E1,268,0,1400,108
2025-02-17,ZAMBALES,Extraction,Zam-EX-E2,556,0,1400,132
2025-02-17,ZAMBALES,Stockpiling,Zam-EX-S1,770,0,1400,64
2025-02-17,Rizal,Loading,Riz-EX-L1,417,0,1400,101
2025-02-17,Rizal,Loading,Riz-EX-L2,378,0,1400,91
2025-02-17,Rizal,Drilling,Riz-DR-1,741,19266,0,55
2025-02-17,Rizal,Blasting,BLAST,795,59625,0,38
2025-02-17,Rizal,Extraction,Riz-EX-E1,597,0,1400,123
2025-02-17,Rizal,Extraction,Riz-EX-E2,509,0,1400,133
2025-02-17,Rizal,Stockpiling,Riz-EX-S1,795,0,1400,92
2025-02-17,Bulacan,Loading,Bul-EX-L1,590,0,1400,110
2025-02-17,Bulacan,Drilling,Bul-DR-1,610,15860,0,67
2025-02-17,Bulacan,Extraction,Bul-EX-E1,328,0,1400,123
2025-02-17,Bulacan,Stockpiling,Bul-EX-S1,590,0,1400,58
2025-02-17,pAMPANGA,Loading,Pam-EX-L1,560,0,1400,82
2025-02-17,pAMPANGA,Drilling,Pam-DR-1,720,18720,0,52
2025-02-17,pAMPANGA,Blasting,BLAST,560,42000,0,36
2025-02-17,pAMPANGA,Extraction,Pam-EX-E1,202,0,1400,76
2025-02-17,pAMPANGA,Stockpiling,Pam-EX-S1,560,0,1400,99
2025-02-17,TARLAC,Loading,Tar-EX-L1,570,0,1400,108
2025-02-17,TARLAC,Drilling,Tar-DR-1,496,12896,0,60
2025-02-17,TARLAC,Extraction,Tar-EX-E1,275,0,1400,123
2025-02-17,TARLAC,Stockpiling,Tar-EX-S1,570,0,1400,90
2025-02-18,ZAMBALES,Loading,Zam-EX-L1,390,0,1400,86
2025-02-18,ZAMBALES,Loading,Zam-EX-L2,472,0,1400,82
2025-02-18,ZAMBALES,Drilling,Zam-DR-1,713,18538,0,34
2025-02-18,ZAMBALES,Extraction,Zam-EX-E1,534,0,1400,111
2025-02-18,ZAMBALES,Extraction,Zam-EX-E2,526,0,1400,121
2025-02-18,ZAMBALES,Stockpiling,Zam-EX-S1,862,0,1400,94
2025-02-18,Rizal,Loading,Riz-EX-L1,366,0,1400,85
2025-02-18,Rizal,Loading,Riz-EX-L2,410,0,1400,64
2025-02-18,Rizal,Drilling,Riz-DR-1,493,12818,0,37
2025-02-18,Rizal,Extraction,Riz-EX-E1,487,0,1400,116
2025-02-18,Rizal,Extraction,Riz-EX-E2,394,0,1400,79
2025-02-18,Rizal,Stockpiling,Riz-EX-S1,776,0,1400,65
2025-02-18,Bulacan,Loading,Bul-EX-L1,560,0,1400,76
2025-02-18,Bulacan,Drilling,Bul-DR-1,834,21684,0,66
2025-02-18,Bulacan,Extraction,Bul-EX-E1,557,0,1400,114
2025-02-18,Bulacan,Stockpiling,Bul-EX-S1,560,0,1400,87
2025-02-18,Pampanga,Loading,Pam-EX-L1,372,0,1400,112
2025-02-18,Pampanga,Drilling,Pam-DR-1,516,13416,0,46
2025-02-18,Pampanga,Extraction,Pam-EX-E1,516,0,1400,95
2025-02-18,Pampanga,Stockpiling,Pam-EX-S1,372,0,1400,80
2025-02-18,Tarlac,Loading,Tar-EX-L1,388,0,1400,89
2025-02-18,Tarlac,Drilling,Tar-DR-1,590,15340,0,59
2025-02-18,Tarlac,Extraction,Tar-EX-E1,258,0,1400,107
2025-02-18,Tarlac,Stockpiling,Tar-EX-S1,388,0,1400,53
2025-02-19,Zambales,Loading,Zam-EX-L1,472,0,1400,84
2025-02-19,Zambales,Loading,Zam-EX-L2,476,0,1400,86
2025-02-19,Zambales,Drilling,Zam-DR-1,421,10946,0,54
2025-02-19,Zambales,Extraction,Zam-EX-E1,555,0,1400,103
2025-02-19,Zambales,Extraction,Zam-EX-E2,458,0,1400,82
2025-02-19,Zambales,Stockpiling,Zam-EX-S1,948,0,1400,54
2025-02-19,RIZAL,Loading,Riz-EX-L1,486,0,1400,114
2025-02-19,RIZAL,Loading,Riz-EX-L2,560,0,1400,66
2025-02-19,RIZAL,Drilling,Riz-DR-1,693,18018,0,43
2025-02-19,RIZAL,Extraction,Riz-EX-E1,575,0,1400,132
2025-02-19,RIZAL,Extraction,Riz-EX-E2,255,0,1400,74
2025-02-19,RIZAL,Stockpiling,Riz-EX-S1,1046,0,1400,86
2025-02-19,Bulacan,Loading,Bul-EX-L1,490,0,1400,60
2025-02-19,Bulacan,Drilling,Bul-DR-1,511,13286,0,45
2025-02-19,Bulacan,Extraction,Bul-EX-E1,500,0,1400,119
2025-02-19,Bulacan,Stockpiling,Bul-EX-S1,490,0,1400,81
2025-02-19,pampanga,Loading,Pam-EX-L1,337,0,1400,114
2025-02-19,pampanga,Drilling,Pam-DR-1,537,13962,0,33
2025-02-19,pampanga,Extraction,Pam-EX-E1,444,0,1400,138
2025-02-19,pampanga,Stockpiling,Pam-EX-S1,337,0,1400,63
2025-02-19,Tarlac,Loading,Tar-EX-L1,387,0,1400,93
2025-02-19,Tarlac,Drilling,Tar-DR-1,637,16562,0,51
2025-02-19,Tarlac,Extraction,Tar-EX-E1,589,0,1400,134
2025-02-19,Tarlac,Stockpiling,Tar-EX-S1,387,0,1400,54
2025-02-20,ZAMBALES,Loading,Zam-EX-L1,404,0,1400,71
2025-02-20,ZAMBALES,Loading,Zam-EX-L2,459,0,1400,75
2025-02-20,ZAMBALES,Drilling,Zam-DR-1,799,20774,0,31
2025-02-20,ZAMBALES,Extraction,Zam-EX-E1,427,0,1400,118
2025-02-20,ZAMBALES,Extraction,Zam-EX-E2,475,0,1400,112
2025-02-20,ZAMBALES,Stockpiling,Zam-EX-S1,863,0,1400,63
2025-02-20,rIZAL,Loading,Riz-EX-L1,240,0,1400,66
2025-02-20,rIZAL,Loading,Riz-EX-L2,443,0,1400,110
2025-02-20,rIZAL,Drilling,Riz-DR-1,741,19266,0,59
2025-02-20,rIZAL,Extraction,Riz-EX-E1,510,0,1400,88
2025-02-20,rIZAL,Extraction,Riz-EX-E2,203,0,1400,99
2025-02-20,rIZAL,Stockpiling,Riz-EX-S1,683,0,1400,66
2025-02-20,Bulacan,Loading,Bul-EX-L1,234,0,1400,82
2025-02-20,Bulacan,Drilling,Bul-DR-1,725,18850,0,60
2025-02-20,Bulacan,Blasting,BLAST,234,17550,0,21
2025-02-20,Bulacan,Extraction,Bul-EX-E1,439,0,1400,111
2025-02-20,Bulacan,Stockpiling,Bul-EX-S1,234,0,1400,79
2025-02-20,pAMPANGA,Loading,Pam-EX-L1,376,0,1400,93
2025-02-20,pAMPANGA,Drilling,Pam-DR-1,697,18122,0,48
2025-02-20,pAMPANGA,Extraction,Pam-EX-E1,454,0,1400,75
2025-02-20,pAMPANGA,Stockpiling,Pam-EX-S1,376,0,1400,65
2025-02-20,TARLAC,Loading,Tar-EX-L1,246,0,1400,116
2025-02-20,TARLAC,Drilling,Tar-DR-1,871,22646,0,34
2025-02-20,TARLAC,Extraction,Tar-EX-E1,340,0,1400,137
2025-02-20,TARLAC,Stockpiling,Tar-EX-S1,246,0,1400,108
2025-02-21,Zambales,Loading,Zam-EX-L1,292,0,1400,113
2025-02-21,Zambales,Loading,Zam-EX-L2,308,0,1400,93
2025-02-21,Zambales,Drilling,Zam-DR-1,866,22516,0,32
2025-02-21,Zambales,Blasting,BLAST,600,45000,0,33
2025-02-21,Zambales,Extraction,Zam-EX-E1,462,0,1400,129
2025-02-21,Zambales,Extraction,Zam-EX-E2,527,0,1400,78
2025-02-21,Zambales,Stockpiling,Zam-EX-S1,600,0,1400,102
2025-02-21,RIZAL,Loading,Riz-EX-L1,377,0,1400,104
2025-02-21,RIZAL,Loading,Riz-EX-L2,440,0,1400,98
2025-02-21,RIZAL,Drilling,Riz-DR-1,761,19786,0,43
2025-02-21,RIZAL,Extraction,Riz-EX-E1,497,0,1400,83
2025-02-21,RIZAL,Extraction,Riz-EX-E2,341,0,1400,109
2025-02-21,RIZAL,Stockpiling,Riz-EX-S1,817,0,1400,84
2025-02-21,Bulacan,Loading,Bul-EX-L1,427,0,1400,63
2025-02-21,Bulacan,Drilling,Bul-DR-1,878,22828,0,30
2025-02-21,Bulacan,Blasting,BLAST,427,32025,0,49
2025-02-21,Bulacan,Extraction,Bul-EX-E1,578,0,1400,83
2025-02-21,Bulacan,Stockpiling,Bul-EX-S1,427,0,1400,51
2025-02-21,PAMPANGA,Loading,Pam-EX-L1,264,0,1400,83
2025-02-21,PAMPANGA,Drilling,Pam-DR-1,751,19526,0,69
2025-02-21,PAMPANGA,Extraction,Pam-EX-E1,472,0,1400,70
2025-02-21,PAMPANGA,Stockpiling,Pam-EX-S1,264,0,1400,75
2025-02-21,tARLAC,Loading,Tar-EX-L1,551,0,1400,116
2025-02-21,tARLAC,Drilling,Tar-DR-1,788,20488,0,50
2025-02-21,tARLAC,Extraction,Tar-EX-E1,388,0,1400,94
2025-02-21,tARLAC,Stockpiling,Tar-EX-S1,551,0,1400,65
2025-02-22,ZAMBALES,Loading,Zam-EX-L1,561,0,1400,87
2025-02-22,ZAMBALES,Loading,Zam-EX-L2,264,0,1400,90
2025-02-22,ZAMBALES,Drilling,Zam-DR-1,573,14898,0,47
2025-02-22,ZAMBALES,Extraction,Zam-EX-E1,479,0,1400,123
2025-02-22,ZAMBALES,Extraction,Zam-EX-E2,531,0,1400,116
2025-02-22,ZAMBALES,Stockpiling,Zam-EX-S1,825,0,1400,107
2025-02-22,Rizal,Loading,Riz-EX-L1,223,0,1400,78
2025-02-22,Rizal,Loading,Riz-EX-L2,205,0,1400,92
2025-02-22,Rizal,Drilling,Riz-DR-1,559,14534,0,36
2025-02-22,Rizal,Blasting,BLAST,428,32100,0,47
2025-02-22,Rizal,Extraction,Riz-EX-E1,496,0,1400,75
2025-02-22,Rizal,Extraction,Riz-EX-E2,537,0,1400,115
2025-02-22,Rizal,Stockpiling,Riz-EX-S1,428,0,1400,94
2025-02-22,Bulacan,Loading,Bul-EX-L1,322,0,1400,61
2025-02-22,Bulacan,Drilling,Bul-DR-1,827,21502,0,51
2025-02-22,Bulacan,Extraction,Bul-EX-E1,220,0,1400,101
2025-02-22,Bulacan,Stockpiling,Bul-EX-S1,322,0,1400,76
2025-02-22,PAMPANGA,Loading,Pam-EX-L1,421,0,1400,64
2025-02-22,PAMPANGA,Drilling,Pam-DR-1,444,11544,0,55
2025-02-22,PAMPANGA,Extraction,Pam-EX-E1,540,0,1400,93
2025-02-22,PAMPANGA,Stockpiling,Pam-EX-S1,421,0,1400,109
2025-02-22,TARLAC,Loading,Tar-EX-L1,464,0,1400,87
2025-02-22,TARLAC,Drilling,Tar-DR-1,508,13208,0,35
2025-02-22,TARLAC,Extraction,Tar-EX-E1,419,0,1400,132
2025-02-22,TARLAC,Stockpiling,Tar-EX-S1,464,0,1400,64
2025-02-23,zAMBALES,Loading,Zam-EX-L1,588,0,1400,66
2025-02-23,zAMBALES,Loading,Zam-EX-L2,202,0,1400,90
2025-02-23,zAMBALES,Drilling,Zam-DR-1,421,10946,0,64
2025-02-23,zAMBALES,Extraction,Zam-EX-E1,210,0,1400,73
2025-02-23,zAMBALES,Extraction,Zam-EX-E2,552,0,1400,101
2025-02-23,zAMBALES,Stockpiling,Zam-EX-S1,790,0,1400,100
2025-02-23,Rizal,Loading,Riz-EX-L1,237,0,1400,119
2025-02-23,Rizal,Loading,Riz-EX-L2,594,0,1400,104
2025-02-23,Rizal,Drilling,Riz-DR-1,691,17966,0,34
2025-02-23,Rizal,Extraction,Riz-EX-E1,231,0,1400,111
2025-02-23,Rizal,Extraction,Riz-EX-E2,282,0,1400,134
2025-02-23,Rizal,Stockpiling,Riz-EX-S1,831,0,1400,92
2025-02-23,Bulacan,Loading,Bul-EX-L1,438,0,1400,104
2025-02-23,Bulacan,Drilling,Bul-DR-1,770,20020,0,57
2025-02-23,Bulacan,Extraction,Bul-EX-E1,327,0,1400,84
2025-02-23,Bulacan,Stockpiling,Bul-EX-S1,438,0,1400,62
2025-02-23,pampanga,Loading,Pam-EX-L1,406,0,1400,72
2025-02-23,pampanga,Drilling,Pam-DR-1,820,21320,0,31
2025-02-23,pampanga,Extraction,Pam-EX-E1,476,0,1400,126
2025-02-23,pampanga,Stockpiling,Pam-EX-S1,406,0,1400,84
2025-02-23,tarlac,Loading,Tar-EX-L1,513,0,1400,92
2025-02-23,tarlac,Drilling,Tar-DR-1,435,11310,0,54
2025-02-23,tarlac,Extraction,Tar-EX-E1,295,0,1400,138
2025-02-23,tarlac,Stockpiling,Tar-EX-S1,513,0,1400,105
2025-02-24,ZAMBALES,Loading,Zam-EX-L1,264,0,1400,108
2025-02-24,ZAMBALES,Loading,Zam-EX-L2,354,0,1400,87
2025-02-24,ZAMBALES,Drilling,Zam-DR-1,627,16302,0,45
2025-02-24,ZAMBALES,Extraction,Zam-EX-E1,271,0,1400,136
2025-02-24,ZAMBALES,Extraction,Zam-EX-E2,242,0,1400,130
2025-02-24,ZAMBALES,Stockpiling,Zam-EX-S1,618,0,1400,70
2025-02-24,rIZAL,Loading,Riz-EX-L1,330,0,1400,64
2025-02-24,rIZAL,Loading,Riz-EX-L2,338,0,1400,68
2025-02-24,rIZAL,Drilling,Riz-DR-1,634,16484,0,54
2025-02-24,rIZAL,Extraction,Riz-EX-E1,527,0,1400,86
2025-02-24,rIZAL,Extraction,Riz-EX-E2,504,0,1400,100
2025-02-24,rIZAL,Stockpiling,Riz-EX-S1,668,0,1400,85
2025-02-24,Bulacan,Loading,Bul-EX-L1,210,0,1400,74
2025-02-24,Bulacan,Drilling,Bul-DR-1,868,22568,0,48
2025-02-24,Bulacan,Blasting,BLAST,210,15750,0,28
2025-02-24,Bulacan,Extraction,Bul-EX-E1,595,0,1400,81
2025-02-24,Bulacan,Stockpiling,Bul-EX-S1,210,0,1400,104
2025-02-24,Pampanga,Loading,Pam-EX-L1,492,0,1400,100
2025-02-24,Pampanga,Drilling,Pam-DR-1,869,22594,0,46
2025-02-24,Pampanga,Extraction,Pam-EX-E1,257,0,1400,127
2025-02-24,Pampanga,Stockpiling,Pam-EX-S1,492,0,1400,106
2025-02-24,Tarlac,Loading,Tar-EX-L1,587,0,1400,76
2025-02-24,Tarlac,Drilling,Tar-DR-1,623,16198,0,55
2025-02-24,Tarlac,Extraction,Tar-EX-E1,426,0,1400,128
2025-02-24,Tarlac,Stockpiling,Tar-EX-S1,587,0,1400,96
2025-02-25,Zambales,Loading,Zam-EX-L1,229,0,1400,90
2025-02-25,Zambales,Loading,Zam-EX-L2,351,0,1400,64
2025-02-25,Zambales,Drilling,Zam-DR-1,523,13598,0,44
2025-02-25,Zambales,Blasting,BLAST,580,43500,0,27
2025-02-25,Zambales,Extraction,Zam-EX-E1,275,0,1400,103
2025-02-25,Zambales,Extraction,Zam-EX-E2,563,0,1400,104
2025-02-25,Zambales,Stockpiling,Zam-EX-S1,580,0,1400,94
2025-02-25,rIZAL,Loading,Riz-EX-L1,444,0,1400,111
2025-02-25,rIZAL,Loading,Riz-EX-L2,568,0,1400,82
2025-02-25,rIZAL,Drilling,Riz-DR-1,665,17290,0,64
2025-02-25,rIZAL,Extraction,Riz-EX-E1,499,0,1400,86
2025-02-25,rIZAL,Extraction,Riz-EX-E2,297,0,1400,80
2025-02-25,rIZAL,Stockpiling,Riz-EX-S1,1012,0,1400,60
2025-02-25,bulacan,Loading,Bul-EX-L1,230,0,1400,108
2025-02-25,bulacan,Drilling,Bul-DR-1,547,14222,0,47
2025-02-25,bulacan,Extraction,Bul-EX-E1,597,0,1400,136
2025-02-25,bulacan,Stockpiling,Bul-EX-S1,230,0,1400,104
2025-02-25,pAMPANGA,Loading,Pam-EX-L1,547,0,1400,112
2025-02-25,pAMPANGA,Drilling,Pam-DR-1,501,13026,0,50
2025-02-25,pAMPANGA,Extraction,Pam-EX-E1,574,0,1400,124
2025-02-25,pAMPANGA,Stockpiling,Pam-EX-S1,547,0,1400,76
2025-02-25,Tarlac,Loading,Tar-EX-L1,314,0,1400,82
2025-02-25,Tarlac,Drilling,Tar-DR-1,891,23166,0,34
2025-02-25,Tarlac,Extraction,Tar-EX-E1,252,0,1400,139
2025-02-25,Tarlac,Stockpiling,Tar-EX-S1,314,0,1400,92
2025-02-26,Zambales,Loading,Zam-EX-L1,265,0,1400,112
2025-02-26,Zambales,Loading,Zam-EX-L2,500,0,1400,76
2025-02-26,Zambales,Drilling,Zam-DR-1,459,11934,0,67
2025-02-26,Zambales,Extraction,Zam-EX-E1,463,0,1400,83
2025-02-26,Zambales,Extraction,Zam-EX-E2,577,0,1400,75
2025-02-26,Zambales,Stockpiling,Zam-EX-S1,765,0,1400,75
2025-02-26,rIZAL,Loading,Riz-EX-L1,434,0,1400,84
2025-02-26,rIZAL,Loading,Riz-EX-L2,426,0,1400,111
2025-02-26,rIZAL,Drilling,Riz-DR-1,670,17420,0,45
2025-02-26,rIZAL,Extraction,Riz-EX-E1,430,0,1400,107
2025-02-26,rIZAL,Extraction,Riz-EX-E2,567,0,1400,101
2025-02-26,rIZAL,Stockpiling,Riz-EX-S1,860,0,1400,109
2025-02-26,bULACAN,Loading,Bul-EX-L1,567,0,1400,70
2025-02-26,bULACAN,Drilling,Bul-DR-1,601,15626,0,38
2025-02-26,bULACAN,Extraction,Bul-EX-E1,528,0,1400,79
2025-02-26,bULACAN,Stockpiling,Bul-EX-S1,567,0,1400,59
2025-02-26,pampanga,Loading,Pam-EX-L1,277,0,1400,102
2025-02-26,pampanga,Drilling,Pam-DR-1,599,15574,0,35
2025-02-26,pampanga,Extraction,Pam-EX-E1,456,0,1400,124
2025-02-26,pampanga,Stockpiling,Pam-EX-S1,277,0,1400,96
2025-02-26,Tarlac,Loading,Tar-EX-L1,345,0,1400,82
2025-02-26,Tarlac,Drilling,Tar-DR-1,808,21008,0,68
2025-02-26,Tarlac,Extraction,Tar-EX-E1,517,0,1400,91
2025-02-26,Tarlac,Stockpiling,Tar-EX-S1,345,0,1400,88
2025-02-27,Zambales,Loading,Zam-EX-L1,262,0,1400,106
2025-02-27,Zambales,Loading,Zam-EX-L2,483,0,1400,104
2025-02-27,Zambales,Drilling,Zam-DR-1,719,18694,0,56
2025-02-27,Zambales,Extraction,Zam-EX-E1,253,0,1400,122
2025-02-27,Zambales,Extraction,Zam-EX-E2,373,0,1400,106
2025-02-27,Zambales,Stockpiling,Zam-EX-S1,745,0,1400,62
2025-02-27,RIZAL,Loading,Riz-EX-L1,233,0,1400,81
2025-02-27,RIZAL,Loading,Riz-EX-L2,594,0,1400,65
2025-02-27,RIZAL,Drilling,Riz-DR-1,829,21554,0,41
2025-02-27,RIZAL,Blasting,BLAST,827,62025,0,30
2025-02-27,RIZAL,Extraction,Riz-EX-E1,456,0,1400,111
2025-02-27,RIZAL,Extraction,Riz-EX-E2,349,0,1400,83
2025-02-27,RIZAL,Stockpiling,Riz-EX-S1,827,0,1400,66
2025-02-27,bulacan,Loading,Bul-EX-L1,455,0,1400,97
2025-02-27,bulacan,Drilling,Bul-DR-1,586,15236,0,62
2025-02-27,bulacan,Extraction,Bul-EX-E1,539,0,1400,134
2025-02-27,bulacan,Stockpiling,Bul-EX-S1,455,0,1400,91
2025-02-27,pAMPANGA,Loading,Pam-EX-L1,255,0,1400,107
2025-02-27,pAMPANGA,Drilling,Pam-DR-1,556,14456,0,44
2025-02-27,pAMPANGA,Blasting,BLAST,255,19125,0,28
2025-02-27,pAMPANGA,Extraction,Pam-EX-E1,418,0,1400,88
2025-02-27,pAMPANGA,Stockpiling,Pam-EX-S1,255,0,1400,71
2025-02-27,tARLAC,Loading,Tar-EX-L1,233,0,1400,106
2025-02-27,tARLAC,Drilling,Tar-DR-1,581,15106,0,62
2025-02-27,tARLAC,Extraction,Tar-EX-E1,320,0,1400,81
2025-02-27,tARLAC,Stockpiling,Tar-EX-S1,233,0,1400,87
2025-02-28,zambales,Loading,Zam-EX-L1,510,0,1400,82
2025-02-28,zambales,Loading,Zam-EX-L2,474,0,1400,103
2025-02-28,zambales,Drilling,Zam-DR-1,713,18538,0,40
2025-02-28,zambales,Extraction,Zam-EX-E1,366,0,1400,97
2025-02-28,zambales,Extraction,Zam-EX-E2,330,0,1400,79
2025-02-28,zambales,Stockpiling,Zam-EX-S1,984,0,1400,60
2025-02-28,Rizal,Loading,Riz-EX-L1,254,0,1400,81
2025-02-28,Rizal,Loading,Riz-EX-L2,552,0,1400,111
2025-02-28,Rizal,Drilling,Riz-DR-1,523,13598,0,48
2025-02-28,Rizal,Extraction,Riz-EX-E1,278,0,1400,113
2025-02-28,Rizal,Extraction,Riz-EX-E2,578,0,1400,112
2025-02-28,Rizal,Stockpiling,Riz-EX-S1,806,0,1400,58
2025-02-28,Bulacan,Loading,Bul-EX-L1,326,0,1400,60
2025-02-28,Bulacan,Drilling,Bul-DR-1,712,18512,0,53
2025-02-28,Bulacan,Extraction,Bul-EX-E1,517,0,1400,121
2025-02-28,Bulacan,Stockpiling,Bul-EX-S1,326,0,1400,89
2025-02-28,PAMPANGA,Loading,Pam-EX-L1,484,0,1400,92
2025-02-28,PAMPANGA,Drilling,Pam-DR-1,466,12116,0,46
2025-02-28,PAMPANGA,Blasting,BLAST,484,36300,0,40
2025-02-28,PAMPANGA,Extraction,Pam-EX-E1,419,0,1400,130
2025-02-28,PAMPANGA,Stockpiling,Pam-EX-S1,484,0,1400,105
2025-02-28,tarlac,Loading,Tar-EX-L1,351,0,1400,67
2025-02-28,tarlac,Drilling,Tar-DR-1,401,10426,0,50
2025-02-28,tarlac,Blasting,BLAST,351,26325,0,44
2025-02-28,tarlac,Extraction,Tar-EX-E1,382,0,1400,129
2025-02-28,tarlac,Stockpiling,Tar-EX-S1,351,0,1400,65
2025-03-01,Zambales,Loading,Zam-EX-L1,243,0,1400,83
2025-03-01,Zambales,Loading,Zam-EX-L2,286,0,1400,105
2025-03-01,Zambales,Drilling,Zam-DR-1,618,16068,0,42
2025-03-01,Zambales,Blasting,BLAST,529,39675,0,35
2025-03-01,Zambales,Extraction,Zam-EX-E1,581,0,1400,110
2025-03-01,Zambales,Extraction,Zam-EX-E2,259,0,1400,96
2025-03-01,Zambales,Stockpiling,Zam-EX-S1,529,0,1400,107
2025-03-01,RIZAL,Loading,Riz-EX-L1,313,0,1400,83
2025-03-01,RIZAL,Loading,Riz-EX-L2,546,0,1400,90
2025-03-01,RIZAL,Drilling,Riz-DR-1,714,18564,0,67
2025-03-01,RIZAL,Extraction,Riz-EX-E1,352,0,1400,98
2025-03-01,RIZAL,Extraction,Riz-EX-E2,258,0,1400,112
2025-03-01,RIZAL,Stockpiling,Riz-EX-S1,859,0,1400,61
2025-03-01,Bulacan,Loading,Bul-EX-L1,425,0,1400,82
2025-03-01,Bulacan,Drilling,Bul-DR-1,457,11882,0,48
2025-03-01,Bulacan,Blasting,BLAST,425,31875,0,34
2025-03-01,Bulacan,Extraction,Bul-EX-E1,261,0,1400,98
2025-03-01,Bulacan,Stockpiling,Bul-EX-S1,425,0,1400,81
2025-03-01,PAMPANGA,Loading,Pam-EX-L1,326,0,1400,63
2025-03-01,PAMPANGA,Drilling,Pam-DR-1,648,16848,0,62
2025-03-01,PAMPANGA,Extraction,Pam-EX-E1,289,0,1400,76
2025-03-01,PAMPANGA,Stockpiling,Pam-EX-S1,326,0,1400,59
2025-03-01,tarlac,Loading,Tar-EX-L1,287,0,1400,92
2025-03-01,tarlac,Drilling,Tar-DR-1,446,11596,0,33
2025-03-01,tarlac,Extraction,Tar-EX-E1,383,0,1400,106
2025-03-01,tarlac,Stockpiling,Tar-EX-S1,287,0,1400,87
2025-03-02,Zambales,Loading,Zam-EX-L1,536,0,1400,95
2025-03-02,Zambales,Loading,Zam-EX-L2,205,0,1400,110
2025-03-02,Zambales,Drilling,Zam-DR-1,858,22308,0,45
