Date,Site,Equipment_ID,Trip_No,Distance_km,Load_m3,Fuel_Liters
2025-04-06,rIZAL,Riz-DT-4,1,1.21,22,5.43
2025-04-06,rIZAL,Riz-DT-4,2,5.86,22,15.41
2025-04-06,rIZAL,Riz-DT-4,3,1.19,22,5.16
2025-04-06,rIZAL,Riz-DT-4,4,1.56,22,4.13
2025-04-06,rIZAL,Riz-DT-4,5,6.97,22,19.12
2025-04-06,rIZAL,Riz-DT-4,6,6.86,22,19.99
2025-04-06,rIZAL,Riz-DT-4,7,3.88,22,14.76
2025-04-06,rIZAL,Riz-DT-4,8,5.01,22,12.63
2025-04-06,rIZAL,Riz-DT-5,1,1.64,22,5.09
2025-04-06,rIZAL,Riz-DT-5,2,1.16,22,4.65
2025-04-06,rIZAL,Riz-DT-5,3,3.77,22,14.42
2025-04-06,rIZAL,Riz-DT-5,4,3.26,22,9.72
2025-04-06,rIZAL,Riz-DT-5,5,3.07,22,7.74
2025-04-06,rIZAL,Riz-DT-5,6,3.84,15,11.93
2025-04-06,Bulacan,Bul-DT-1,1,6.01,22,21.17
2025-04-06,Bulacan,Bul-DT-1,2,2.27,22,8.24
2025-04-06,Bulacan,Bul-DT-1,3,3.51,22,14.31
2025-04-06,Bulacan,Bul-DT-1,4,4.9,22,20.69
2025-04-06,Bulacan,Bul-DT-2,1,5.87,22,16.98
2025-04-06,Bulacan,Bul-DT-2,2,5.51,22,21.92
2025-04-06,Bulacan,Bul-DT-2,3,6.29,22,16.32
2025-04-06,Bulacan,Bul-DT-2,4,5.92,22,21.71
2025-04-06,Bulacan,Bul-DT-3,1,2.48,22,10.95
2025-04-06,Bulacan,Bul-DT-3,2,2.34,22,7.28
2025-04-06,Bulacan,Bul-DT-3,3,4.44,22,13.61
2025-04-06,Bulacan,Bul-DT-3,4,6.18,22,19.33
2025-04-06,Bulacan,Bul-DT-4,1,2.18,22,9.47
2025-04-06,Bulacan,Bul-DT-4,2,1.33,22,5.42
2025-04-06,Bulacan,Bul-DT-4,3,5.45,22,15.37
2025-04-06,Bulacan,Bul-DT-4,4,1.15,22,4.9
2025-04-06,Bulacan,Bul-DT-5,1,5.68,22,18.64
2025-04-06,Bulacan,Bul-DT-5,2,5.85,22,17.66
2025-04-06,Bulacan,Bul-DT-5,3,5.07,22,20.08
2025-04-06,Bulacan,Bul-DT-5,4,6.91,13,30.55
2025-04-06,pAMPANGA,Pam-DT-1,1,7.0,18,18.04
2025-04-06,pAMPANGA,Pam-DT-1,2,1.79,18,7.68
2025-04-06,pAMPANGA,Pam-DT-1,3,5.43,18,22.07
2025-04-06,pAMPANGA,Pam-DT-1,4,6.52,18,22.05
2025-04-06,pAMPANGA,Pam-DT-1,5,3.5,18,10.59
2025-04-06,pAMPANGA,Pam-DT-2,1,1.74,18,4.83
2025-04-06,pAMPANGA,Pam-DT-2,2,6.17,18,18.71
2025-04-06,pAMPANGA,Pam-DT-2,3,1.93,18,5.83
2025-04-06,pAMPANGA,Pam-DT-2,4,6.01,18,21.33
2025-04-06,pAMPANGA,Pam-DT-2,5,1.59,18,4.66
2025-04-06,pAMPANGA,Pam-DT-3,1,5.74,18,19.94
2025-04-06,pAMPANGA,Pam-DT-3,2,4.6,18,12.14
2025-04-06,pAMPANGA,Pam-DT-3,3,6.68,18,21.31
2025-04-06,pAMPANGA,Pam-DT-3,4,5.63,18,17.6
2025-04-06,pAMPANGA,Pam-DT-3,5,4.57,18,19.53
2025-04-06,pAMPANGA,Pam-DT-4,1,5.35,18,21.15
2025-04-06,pAMPANGA,Pam-DT-4,2,5.99,18,18.39
2025-04-06,pAMPANGA,Pam-DT-4,3,4.11,18,14.44
2025-04-06,pAMPANGA,Pam-DT-4,4,6.41,18,28.37
2025-04-06,pAMPANGA,Pam-DT-4,5,5.78,18,18.6
2025-04-06,pAMPANGA,Pam-DT-5,1,4.87,18,14.77
2025-04-06,pAMPANGA,Pam-DT-5,2,5.68,6,18.19
2025-04-06,TARLAC,Tar-DT-1,1,3.54,18,9.57
2025-04-06,TARLAC,Tar-DT-1,2,5.82,18,14.63
2025-04-06,TARLAC,Tar-DT-1,3,5.98,18,17.48
2025-04-06,TARLAC,Tar-DT-1,4,1.86,18,5.75
2025-04-06,TARLAC,Tar-DT-2,1,1.28,18,3.93
2025-04-06,TARLAC,Tar-DT-2,2,5.7,18,24.12
2025-04-06,TARLAC,Tar-DT-2,3,5.22,18,18.9
2025-04-06,TARLAC,Tar-DT-2,4,3.81,18,16.32
2025-04-06,TARLAC,Tar-DT-3,1,4.33,18,18.16
2025-04-06,TARLAC,Tar-DT-3,2,2.32,18,9.66
2025-04-06,TARLAC,Tar-DT-3,3,4.92,18,20.36
2025-04-06,TARLAC,Tar-DT-3,4,4.75,18,12.89
2025-04-06,TARLAC,Tar-DT-4,1,4.1,18,12.93
2025-04-06,TARLAC,Tar-DT-4,2,1.7,18,7.17
2025-04-06,TARLAC,Tar-DT-4,3,1.58,18,5.72
2025-04-06,TARLAC,Tar-DT-4,4,3.89,18,12.91
2025-04-06,TARLAC,Tar-DT-5,1,4.65,18,13.39
2025-04-06,TARLAC,Tar-DT-5,2,3.46,18,13.14
2025-04-06,TARLAC,Tar-DT-5,3,6.11,18,25.54
2025-04-06,TARLAC,Tar-DT-5,4,6.79,14,27.63
2025-04-07,zambales,Zam-DT-1,1,6.19,20,23.08
2025-04-07,zambales,Zam-DT-1,2,1.58,20,6.56
2025-04-07,zambales,Zam-DT-1,3,3.59,20,15.26
2025-04-07,zambales,Zam-DT-1,4,2.97,20,7.7
2025-04-07,zambales,Zam-DT-1,5,6.54,20,24.64
2025-04-07,zambales,Zam-DT-1,6,2.8,20,7.96
2025-04-07,zambales,Zam-DT-1,7,3.49,20,12.88
2025-04-07,zambales,Zam-DT-1,8,4.78,20,12.84
2025-04-07,zambales,Zam-DT-1,9,5.09,20,19.87
2025-04-07,zambales,Zam-DT-1,10,4.72,20,18.27
2025-04-07,zambales,Zam-DT-2,1,6.72,20,18.79
2025-04-07,zambales,Zam-DT-2,2,4.65,20,13.2
2025-04-07,zambales,Zam-DT-2,3,5.53,20,24.02
2025-04-07,zambales,Zam-DT-2,4,4.95,20,13.91
2025-04-07,zambales,Zam-DT-2,5,6.72,20,24.7
2025-04-07,zambales,Zam-DT-2,6,1.42,20,5.86
2025-04-07,zambales,Zam-DT-2,7,4.41,20,13.09
2025-04-07,zambales,Zam-DT-2,8,6.27,20,27.45
2025-04-07,zambales,Zam-DT-2,9,3.9,20,10.88
2025-04-07,zambales,Zam-DT-2,10,1.31,20,3.71
2025-04-07,zambales,Zam-DT-3,1,6.78,20,18.63
2025-04-07,zambales,Zam-DT-3,2,6.92,20,28.31
2025-04-07,zambales,Zam-DT-3,3,5.58,20,17.91
2025-04-07,zambales,Zam-DT-3,4,2.32,20,6.76
2025-04-07,zambales,Zam-DT-3,5,5.43,20,22.35
2025-04-07,zambales,Zam-DT-3,6,6.05,20,20.17
2025-04-07,zambales,Zam-DT-3,7,6.23,20,22.77
2025-04-07,zambales,Zam-DT-3,8,5.38,20,19.74
2025-04-07,zambales,Zam-DT-3,9,5.52,20,17.24
2025-04-07,zambales,Zam-DT-3,10,5.74,20,24.67
2025-04-07,zambales,Zam-DT-4,1,3.67,20,13.21
2025-04-07,zambales,Zam-DT-4,2,6.79,20,23.05
2025-04-07,zambales,Zam-DT-4,3,5.35,20,14.9
2025-04-07,zambales,Zam-DT-4,4,6.17,20,16.65
2025-04-07,zambales,Zam-DT-4,5,3.93,20,11.23
2025-04-07,zambales,Zam-DT-4,6,2.83,20,12.36
2025-04-07,zambales,Zam-DT-4,7,2.54,20,9.16
2025-04-07,zambales,Zam-DT-4,8,2.06,20,7.0
2025-04-07,zambales,Zam-DT-4,9,5.31,20,19.21
2025-04-07,zambales,Zam-DT-4,10,4.16,20,15.14
2025-04-07,zambales,Zam-DT-5,1,4.5,20,14.22
2025-04-07,zambales,Zam-DT-5,2,1.29,20,3.87
2025-04-07,zambales,Zam-DT-5,3,3.9,20,17.27
2025-04-07,zambales,Zam-DT-5,4,1.5,20,4.66
2025-04-07,zambales,Zam-DT-5,5,4.67,20,16.06
2025-04-07,zambales,Zam-DT-5,6,6.97,20,28.88
2025-04-07,zambales,Zam-DT-5,7,4.08,11,11.6
2025-04-07,RIZAL,Riz-DT-1,1,1.62,22,5.68
2025-04-07,RIZAL,Riz-DT-1,2,4.07,22,14.98
2025-04-07,RIZAL,Riz-DT-1,3,6.84,22,23.7
2025-04-07,RIZAL,Riz-DT-1,4,6.93,22,18.04
2025-04-07,RIZAL,Riz-DT-1,5,6.84,22,18.99
2025-04-07,RIZAL,Riz-DT-1,6,2.12,22,6.8
2025-04-07,RIZAL,Riz-DT-1,7,3.3,22,14.65
2025-04-07,RIZAL,Riz-DT-2,1,5.42,22,18.37
2025-04-07,RIZAL,Riz-DT-2,2,1.63,22,5.46
2025-04-07,RIZAL,Riz-DT-2,3,6.16,22,17.82
2025-04-07,RIZAL,Riz-DT-2,4,5.12,22,17.9
2025-04-07,RIZAL,Riz-DT-2,5,6.48,22,26.34
2025-04-07,RIZAL,Riz-DT-2,6,4.85,22,13.44
2025-04-07,RIZAL,Riz-DT-2,7,3.32,22,13.17
2025-04-07,RIZAL,Riz-DT-3,1,4.53,22,12.25
2025-04-07,RIZAL,Riz-DT-3,2,2.96,22,8.62
2025-04-07,RIZAL,Riz-DT-3,3,5.62,22,21.69
2025-04-07,RIZAL,Riz-DT-3,4,5.26,22,13.57
2025-04-07,RIZAL,Riz-DT-3,5,4.29,22,16.16
2025-04-07,RIZAL,Riz-DT-3,6,2.09,22,6.07
2025-04-07,RIZAL,Riz-DT-3,7,3.21,22,8.39
2025-04-07,RIZAL,Riz-DT-4,1,5.54,22,17.07
2025-04-07,RIZAL,Riz-DT-4,2,3.76,22,14.91
2025-04-07,RIZAL,Riz-DT-4,3,5.34,22,15.78
2025-04-07,RIZAL,Riz-DT-4,4,3.71,22,16.51
2025-04-07,RIZAL,Riz-DT-4,5,5.9,22,15.6
2025-04-07,RIZAL,Riz-DT-4,6,1.95,22,6.54
2025-04-07,RIZAL,Riz-DT-4,7,5.31,22,15.66
2025-04-07,RIZAL,Riz-DT-5,1,6.62,22,23.8
2025-04-07,RIZAL,Riz-DT-5,2,6.49,22,22.34
2025-04-07,RIZAL,Riz-DT-5,3,3.06,22,10.08
2025-04-07,RIZAL,Riz-DT-5,4,5.39,22,15.12
2025-04-07,RIZAL,Riz-DT-5,5,3.22,22,13.28
2025-04-07,RIZAL,Riz-DT-5,6,6.5,22,27.87
2025-04-07,RIZAL,Riz-DT-5,7,4.55,9,15.44
2025-04-07,Bulacan,Bul-DT-1,1,1.07,22,4.62
2025-04-07,Bulacan,Bul-DT-1,2,5.81,22,24.44
2025-04-07,Bulacan,Bul-DT-1,3,2.21,22,9.75
2025-04-07,Bulacan,Bul-DT-1,4,4.2,22,12.93
2025-04-07,Bulacan,Bul-DT-1,5,6.88,22,21.28
2025-04-07,Bulacan,Bul-DT-2,1,2.02,22,8.33
2025-04-07,Bulacan,Bul-DT-2,2,6.27,22,20.53
2025-04-07,Bulacan,Bul-DT-2,3,4.17,22,17.62
2025-04-07,Bulacan,Bul-DT-2,4,4.95,22,14.74
2025-04-07,Bulacan,Bul-DT-2,5,3.43,22,14.06
2025-04-07,Bulacan,Bul-DT-3,1,1.66,22,5.16
2025-04-07,Bulacan,Bul-DT-3,2,4.43,22,18.97
2025-04-07,Bulacan,Bul-DT-3,3,6.5,22,17.35
2025-04-07,Bulacan,Bul-DT-3,4,1.21,22,3.18
2025-04-07,Bulacan,Bul-DT-3,5,4.52,22,13.89
2025-04-07,Bulacan,Bul-DT-4,1,3.89,22,16.72
2025-04-07,Bulacan,Bul-DT-4,2,3.28,22,9.53
2025-04-07,Bulacan,Bul-DT-4,3,2.63,22,8.63
2025-04-07,Bulacan,Bul-DT-4,4,2.15,22,9.51
2025-04-07,Bulacan,Bul-DT-4,5,2.71,22,10.34
2025-04-07,Bulacan,Bul-DT-5,1,4.29,3,12.17
2025-04-07,pAMPANGA,Pam-DT-1,1,6.43,18,19.82
2025-04-07,pAMPANGA,Pam-DT-1,2,6.77,18,18.66
2025-04-07,pAMPANGA,Pam-DT-1,3,1.65,18,6.35
2025-04-07,pAMPANGA,Pam-DT-1,4,3.43,18,14.89
2025-04-07,pAMPANGA,Pam-DT-2,1,1.75,18,7.47
2025-04-07,pAMPANGA,Pam-DT-2,2,6.41,18,19.8
2025-04-07,pAMPANGA,Pam-DT-2,3,5.74,18,24.45
2025-04-07,pAMPANGA,Pam-DT-2,4,6.23,18,26.86
2025-04-07,pAMPANGA,Pam-DT-3,1,6.03,18,15.49
2025-04-07,pAMPANGA,Pam-DT-3,2,5.31,18,14.39
2025-04-07,pAMPANGA,Pam-DT-3,3,1.7,18,5.47
2025-04-07,pAMPANGA,Pam-DT-3,4,5.03,18,13.23
2025-04-07,pAMPANGA,Pam-DT-4,1,2.31,18,7.38
2025-04-07,pAMPANGA,Pam-DT-4,2,4.07,18,10.29
2025-04-07,pAMPANGA,Pam-DT-4,3,2.79,18,7.81
2025-04-07,pAMPANGA,Pam-DT-4,4,2.22,18,8.49
2025-04-07,pAMPANGA,Pam-DT-5,1,2.44,18,6.26
2025-04-07,pAMPANGA,Pam-DT-5,2,2.36,18,9.95
2025-04-07,pAMPANGA,Pam-DT-5,3,1.11,10,2.8
2025-04-07,tARLAC,Tar-DT-1,1,1.2,18,3.26
2025-04-07,tARLAC,Tar-DT-1,2,5.02,18,13.23
2025-04-07,tARLAC,Tar-DT-1,3,4.19,18,13.47
2025-04-07,tARLAC,Tar-DT-1,4,6.04,18,21.55
2025-04-07,tARLAC,Tar-DT-2,1,2.49,18,8.04
2025-04-07,tARLAC,Tar-DT-2,2,2.21,18,9.04
2025-04-07,tARLAC,Tar-DT-2,3,2.8,18,12.27
2025-04-07,tARLAC,Tar-DT-2,4,2.14,18,8.43
2025-04-07,tARLAC,Tar-DT-3,1,4.75,18,12.67
2025-04-07,tARLAC,Tar-DT-3,2,4.83,18,21.22
2025-04-07,tARLAC,Tar-DT-3,3,3.42,18,14.42
2025-04-07,tARLAC,Tar-DT-3,4,5.0,18,14.07
2025-04-07,tARLAC,Tar-DT-4,1,6.0,18,19.32
2025-04-07,tARLAC,Tar-DT-4,2,3.23,18,8.51
2025-04-07,tARLAC,Tar-DT-4,3,2.31,18,7.55
2025-04-07,tARLAC,Tar-DT-4,4,6.33,18,20.51
2025-04-07,tARLAC,Tar-DT-5,1,2.58,18,8.58
2025-04-07,tARLAC,Tar-DT-5,2,4.38,18,17.46
2025-04-07,tARLAC,Tar-DT-5,3,6.65,18,19.12
2025-04-07,tARLAC,Tar-DT-5,4,5.03,2,17.25
2025-04-08,Zambales,Zam-DT-1,1,3.8,20,16.86
2025-04-08,Zambales,Zam-DT-1,2,3.19,20,10.33
2025-04-08,Zambales,Zam-DT-1,3,5.15,20,16.09
2025-04-08,Zambales,Zam-DT-1,4,3.06,20,10.72
2025-04-08,Zambales,Zam-DT-1,5,4.01,20,12.55
2025-04-08,Zambales,Zam-DT-1,6,6.54,20,26.48
2025-04-08,Zambales,Zam-DT-1,7,2.81,20,12.35
2025-04-08,Zambales,Zam-DT-1,8,2.1,20,8.95
2025-04-08,Zambales,Zam-DT-1,9,5.24,20,15.42
2025-04-08,Zambales,Zam-DT-1,10,4.5,20,16.78
2025-04-08,Zambales,Zam-DT-1,11,3.88,20,11.42
2025-04-08,Zambales,Zam-DT-1,12,1.45,20,4.29
2025-04-08,Zambales,Zam-DT-2,1,6.95,20,26.51
2025-04-08,Zambales,Zam-DT-2,2,6.69,20,22.43
2025-04-08,Zambales,Zam-DT-2,3,1.71,20,6.94
2025-04-08,Zambales,Zam-DT-2,4,6.65,20,16.81
2025-04-08,Zambales,Zam-DT-2,5,4.76,20,15.62
2025-04-08,Zambales,Zam-DT-2,6,1.8,20,7.7
2025-04-08,Zambales,Zam-DT-2,7,4.26,20,14.83
2025-04-08,Zambales,Zam-DT-2,8,4.47,20,20.11
2025-04-08,Zambales,Zam-DT-2,9,3.18,20,9.28
2025-04-08,Zambales,Zam-DT-2,10,6.36,20,19.02
2025-04-08,Zambales,Zam-DT-2,11,3.85,20,11.27
2025-04-08,Zambales,Zam-DT-2,12,3.74,20,15.72
2025-04-08,Zambales,Zam-DT-3,1,4.01,20,13.99
2025-04-08,Zambales,Zam-DT-3,2,5.83,20,19.76
2025-04-08,Zambales,Zam-DT-3,3,1.14,20,4.01
2025-04-08,Zambales,Zam-DT-3,4,4.22,20,18.27
2025-04-08,Zambales,Zam-DT-3,5,2.67,20,6.7
2025-04-08,Zambales,Zam-DT-3,6,6.07,20,23.33
2025-04-08,Zambales,Zam-DT-3,7,4.93,20,15.2
2025-04-08,Zambales,Zam-DT-3,8,2.29,20,8.24
2025-04-08,Zambales,Zam-DT-3,9,1.64,20,6.74
2025-04-08,Zambales,Zam-DT-3,10,4.86,20,18.69
2025-04-08,Zambales,Zam-DT-3,11,1.88,20,6.2
2025-04-08,Zambales,Zam-DT-3,12,6.21,20,19.4
2025-04-08,Zambales,Zam-DT-4,1,2.75,20,10.66
2025-04-08,Zambales,Zam-DT-4,2,6.52,20,16.48
2025-04-08,Zambales,Zam-DT-4,3,1.15,20,4.09
2025-04-08,Zambales,Zam-DT-4,4,4.37,20,14.92
2025-04-08,Zambales,Zam-DT-4,5,5.55,20,21.76
2025-04-08,Zambales,Zam-DT-4,6,1.62,20,4.87
2025-04-08,Zambales,Zam-DT-4,7,1.51,20,6.4
2025-04-08,Zambales,Zam-DT-4,8,3.29,20,10.73
2025-04-08,Zambales,Zam-DT-4,9,5.72,20,20.79
2025-04-08,Zambales,Zam-DT-4,10,4.03,20,13.12
2025-04-08,Zambales,Zam-DT-4,11,2.71,20,10.27
2025-04-08,Zambales,Zam-DT-4,12,3.72,20,14.11
2025-04-08,Zambales,Zam-DT-5,1,3.71,20,15.96
2025-04-08,Zambales,Zam-DT-5,2,2.15,20,7.53
2025-04-08,Zambales,Zam-DT-5,3,4.13,20,18.18
2025-04-08,Zambales,Zam-DT-5,4,5.75,20,15.69
2025-04-08,Zambales,Zam-DT-5,5,1.26,20,4.45
2025-04-08,Zambales,Zam-DT-5,6,3.28,20,8.31
2025-04-08,Zambales,Zam-DT-5,7,1.64,20,5.85
2025-04-08,Zambales,Zam-DT-5,8,4.6,4,11.86
2025-04-08,Rizal,Riz-DT-1,1,4.85,22,14.21
2025-04-08,Rizal,Riz-DT-1,2,3.11,22,13.73
2025-04-08,Rizal,Riz-DT-1,3,5.16,22,19.79
2025-04-08,Rizal,Riz-DT-1,4,3.64,22,15.86
2025-04-08,Rizal,Riz-DT-1,5,2.98,22,13.06
2025-04-08,Rizal,Riz-DT-1,6,6.56,22,27.26
2025-04-08,Rizal,Riz-DT-1,7,4.36,22,18.54
2025-04-08,Rizal,Riz-DT-1,8,6.01,22,20.35
2025-04-08,Rizal,Riz-DT-1,9,5.06,22,14.15
2025-04-08,Rizal,Riz-DT-2,1,2.89,22,12.87
2025-04-08,Rizal,Riz-DT-2,2,1.04,22,3.35
2025-04-08,Rizal,Riz-DT-2,3,2.59,22,11.56
2025-04-08,Rizal,Riz-DT-2,4,5.68,22,24.51
2025-04-08,Rizal,Riz-DT-2,5,3.18,22,10.46
2025-04-08,Rizal,Riz-DT-2,6,2.21,22,5.94
2025-04-08,Rizal,Riz-DT-2,7,3.67,22,13.46
2025-04-08,Rizal,Riz-DT-2,8,3.23,22,12.38
2025-04-08,Rizal,Riz-DT-2,9,1.05,22,4.57
2025-04-08,Rizal,Riz-DT-3,1,2.21,22,6.46
2025-04-08,Rizal,Riz-DT-3,2,5.6,22,18.61
2025-04-08,Rizal,Riz-DT-3,3,2.03,22,5.17
2025-04-08,Rizal,Riz-DT-3,4,2.06,22,5.52
2025-04-08,Rizal,Riz-DT-3,5,5.93,22,14.91
2025-04-08,Rizal,Riz-DT-3,6,4.08,22,16.87
2025-04-08,Rizal,Riz-DT-3,7,1.97,22,7.53
2025-04-08,Rizal,Riz-DT-3,8,2.26,22,6.02
2025-04-08,Rizal,Riz-DT-3,9,3.74,22,12.07
2025-04-08,Rizal,Riz-DT-4,1,3.88,22,11.85
2025-04-08,Rizal,Riz-DT-4,2,5.02,22,21.83
2025-04-08,Rizal,Riz-DT-4,3,4.88,22,19.28
2025-04-08,Rizal,Riz-DT-4,4,4.1,22,13.14
2025-04-08,Rizal,Riz-DT-4,5,1.84,22,7.18
2025-04-08,Rizal,Riz-DT-4,6,6.16,22,27.32
2025-04-08,Rizal,Riz-DT-4,7,2.56,22,8.86
2025-04-08,Rizal,Riz-DT-4,8,4.49,22,19.25
2025-04-08,Rizal,Riz-DT-4,9,1.35,22,5.76
2025-04-08,Rizal,Riz-DT-5,1,1.55,22,6.94
2025-04-08,Rizal,Riz-DT-5,2,3.52,22,9.53
2025-04-08,Rizal,Riz-DT-5,3,5.07,22,17.36
2025-04-08,Rizal,Riz-DT-5,4,5.21,22,19.32
2025-04-08,Rizal,Riz-DT-5,5,3.88,22,13.71
2025-04-08,Rizal,Riz-DT-5,6,2.53,22,7.77
2025-04-08,Rizal,Riz-DT-5,7,5.64,22,21.24
2025-04-08,Rizal,Riz-DT-5,8,1.81,2,4.64
2025-04-08,Bulacan,Bul-DT-1,1,4.36,22,13.26
2025-04-08,Bulacan,Bul-DT-1,2,6.38,22,22.59
2025-04-08,Bulacan,Bul-DT-1,3,2.19,22,6.93
2025-04-08,Bulacan,Bul-DT-1,4,4.83,22,21.08
2025-04-08,Bulacan,Bul-DT-1,5,4.59,22,15.55
2025-04-08,Bulacan,Bul-DT-2,1,5.51,22,14.52
2025-04-08,Bulacan,Bul-DT-2,2,6.53,22,18.09
2025-04-08,Bulacan,Bul-DT-2,3,2.17,22,6.01
2025-04-08,Bulacan,Bul-DT-2,4,5.6,22,18.73
2025-04-08,Bulacan,Bul-DT-2,5,3.32,22,11.22
2025-04-08,Bulacan,Bul-DT-3,1,5.28,22,23.23
2025-04-08,Bulacan,Bul-DT-3,2,4.48,22,18.61
2025-04-08,Bulacan,Bul-DT-3,3,3.6,22,12.32
2025-04-08,Bulacan,Bul-DT-3,4,1.11,22,3.93
2025-04-08,Bulacan,Bul-DT-3,5,4.97,22,12.44
2025-04-08,Bulacan,Bul-DT-4,1,2.41,22,10.84
2025-04-08,Bulacan,Bul-DT-4,2,6.12,22,25.4
2025-04-08,Bulacan,Bul-DT-4,3,5.76,22,17.59
2025-04-08,Bulacan,Bul-DT-4,4,1.59,22,5.61
2025-04-08,Bulacan,Bul-DT-4,5,4.25,22,13.69
2025-04-08,Bulacan,Bul-DT-5,1,5.44,22,13.86
2025-04-08,Bulacan,Bul-DT-5,2,2.23,22,6.47
2025-04-08,Bulacan,Bul-DT-5,3,5.99,22,17.36
2025-04-08,Bulacan,Bul-DT-5,4,6.91,22,23.26
2025-04-08,Bulacan,Bul-DT-5,5,3.77,3,10.87
2025-04-08,Pampanga,Pam-DT-1,1,5.38,18,16.06
2025-04-08,Pampanga,Pam-DT-1,2,5.14,18,14.1
2025-04-08,Pampanga,Pam-DT-1,3,6.2,18,24.53
2025-04-08,Pampanga,Pam-DT-2,1,3.2,18,8.1
2025-04-08,Pampanga,Pam-DT-2,2,1.86,18,6.13
2025-04-08,Pampanga,Pam-DT-2,3,5.24,18,22.32
2025-04-08,Pampanga,Pam-DT-3,1,6.45,18,20.4
2025-04-08,Pampanga,Pam-DT-3,2,1.37,18,5.07
2025-04-08,Pampanga,Pam-DT-3,3,5.69,18,23.12
2025-04-08,Pampanga,Pam-DT-4,1,2.95,18,12.41
2025-04-08,Pampanga,Pam-DT-4,2,1.54,18,4.44
2025-04-08,Pampanga,Pam-DT-4,3,1.95,18,6.73
2025-04-08,Pampanga,Pam-DT-5,1,5.01,17,18.2
2025-04-08,tARLAC,Tar-DT-1,1,6.93,18,23.8
2025-04-08,tARLAC,Tar-DT-1,2,4.75,18,16.51
2025-04-08,tARLAC,Tar-DT-1,3,2.57,18,11.51
2025-04-08,tARLAC,Tar-DT-1,4,2.74,18,10.73
2025-04-08,tARLAC,Tar-DT-1,5,2.85,18,8.29
2025-04-08,tARLAC,Tar-DT-1,6,3.06,18,9.94
2025-04-08,tARLAC,Tar-DT-2,1,7.0,18,28.37
2025-04-08,tARLAC,Tar-DT-2,2,4.66,18,19.32
2025-04-08,tARLAC,Tar-DT-2,3,3.94,18,16.08
2025-04-08,tARLAC,Tar-DT-2,4,6.83,18,22.35
2025-04-08,tARLAC,Tar-DT-2,5,6.28,18,19.57
2025-04-08,tARLAC,Tar-DT-2,6,2.31,18,6.91
2025-04-08,tARLAC,Tar-DT-3,1,5.46,18,24.34
2025-04-08,tARLAC,Tar-DT-3,2,5.29,18,15.46
2025-04-08,tARLAC,Tar-DT-3,3,2.37,18,7.72
2025-04-08,tARLAC,Tar-DT-3,4,2.02,18,8.92
2025-04-08,tARLAC,Tar-DT-3,5,4.48,18,17.09
2025-04-08,tARLAC,Tar-DT-3,6,3.57,18,13.73
2025-04-08,tARLAC,Tar-DT-4,1,5.87,18,17.72
2025-04-08,tARLAC,Tar-DT-4,2,2.62,18,6.84
2025-04-08,tARLAC,Tar-DT-4,3,4.05,18,16.03
2025-04-08,tARLAC,Tar-DT-4,4,2.46,18,10.56
2025-04-08,tARLAC,Tar-DT-4,5,5.37,18,21.7
2025-04-08,tARLAC,Tar-DT-4,6,1.03,18,4.09
2025-04-08,tARLAC,Tar-DT-5,1,2.52,18,11.26
2025-04-08,tARLAC,Tar-DT-5,2,4.44,18,16.21
2025-04-08,tARLAC,Tar-DT-5,3,5.56,18,20.72
2025-04-09,zAMBALES,Zam-DT-1,1,5.75,20,14.6
2025-04-09,zAMBALES,Zam-DT-1,2,4.23,20,13.72
2025-04-09,zAMBALES,Zam-DT-1,3,3.39,20,14.87
2025-04-09,zAMBALES,Zam-DT-1,4,2.72,20,10.96
2025-04-09,zAMBALES,Zam-DT-1,5,5.04,20,19.14
2025-04-09,zAMBALES,Zam-DT-1,6,1.63,20,5.69
2025-04-09,zAMBALES,Zam-DT-1,7,5.49,20,15.5
2025-04-09,zAMBALES,Zam-DT-1,8,2.41,20,8.88
2025-04-09,zAMBALES,Zam-DT-1,9,4.64,20,13.05
2025-04-09,zAMBALES,Zam-DT-1,10,5.06,20,22.49
2025-04-09,zAMBALES,Zam-DT-1,11,1.99,20,8.01
2025-04-09,zAMBALES,Zam-DT-2,1,4.36,20,11.72
2025-04-09,zAMBALES,Zam-DT-2,2,4.17,20,18.31
2025-04-09,zAMBALES,Zam-DT-2,3,5.09,20,13.57
2025-04-09,zAMBALES,Zam-DT-2,4,6.02,20,20.77
2025-04-09,zAMBALES,Zam-DT-2,5,2.01,20,5.34
2025-04-09,zAMBALES,Zam-DT-2,6,6.0,20,16.07
2025-04-09,zAMBALES,Zam-DT-2,7,4.96,20,20.63
2025-04-09,zAMBALES,Zam-DT-2,8,2.42,20,8.27
2025-04-09,zAMBALES,Zam-DT-2,9,1.98,20,8.25
2025-04-09,zAMBALES,Zam-DT-2,10,5.39,20,17.85
2025-04-09,zAMBALES,Zam-DT-2,11,4.28,20,16.41
2025-04-09,zAMBALES,Zam-DT-3,1,2.03,20,6.16
2025-04-09,zAMBALES,Zam-DT-3,2,6.55,20,17.69
2025-04-09,zAMBALES,Zam-DT-3,3,2.67,20,11.18
2025-04-09,zAMBALES,Zam-DT-3,4,1.52,20,4.13
2025-04-09,zAMBALES,Zam-DT-3,5,6.07,20,16.35
2025-04-09,zAMBALES,Zam-DT-3,6,1.47,20,3.77
2025-04-09,zAMBALES,Zam-DT-3,7,3.69,20,10.84
